latitude,longitude,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,city_encoded,state_encoded,category_encoded,funding_efficiency,investor_strength,milestone_speed,network_funding_ratio,is_top_state,log_funding
44.9773,-93.265469,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,120,16,8,1750000.0,1,0.76789188082318,0.43564107021231835,0,15.068273812173887
37.40909600000001,-121.94319099999998,0.9726,3.8438,2.0,2.0,18,4,42500000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2.5,1,1,176,2,18,8500000.0,6,0.3333333333333333,0.9695656228745226,1,17.565014657424058
37.793949,-122.398062,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1,0,174,2,8,6085000.0,1,0.5104905814487722,0.4042857863279042,1,16.314484547132974
40.730646,-73.986614,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,135,23,30,500000.0,1,0.22208650269279887,0.2699873024532779,1,13.815511557963774
38.88521,-76.998641,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,174,2,18,455000.0,2,3.6363636363636362,0.3243731182785662,1,14.414347608503377
32.960431,-96.83026,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,1,1,29,27,2500000.0,1,1.8181818181818181,0.3652979452418881,0,15.424948670398354
40.750519,-73.993494,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,135,23,9,6266666.666666667,2,0.37942024586431927,0.2253601433563039,1,16.749367480991666
33.685697,-117.825982,-0.1369999999999999,3.1452,-2.0932,4.4082,3,3,1310000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1,85,2,29,327500.0,2,3.6363636363636362,0.19886595418823222,1,14.085538458535822
42.479262,-71.152277,2.4164,4.7753,4.0027,4.0027,2,2,15000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,0,216,12,30,5000000.0,2,0.1998920582885242,0.11413205454584452,1,16.52356082573315
42.504817,-71.195611,2.0685,2.0685,-1.9151,-1.9151,3,1,25000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,1,35,12,30,12500000.0,1,0.9090909090909091,0.16634888094678085,1,17.034386422832473
42.360253,-71.058291,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,27,12,34,43125.0,2,0.8588114050154585,0.30632191035387246,1,12.058158312538197
37.862592,-122.493561,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4.0,1,1,96,2,18,10075000.0,5,1.873711823121604,0.378135920656643,1,17.511862051730805
34.098242,-118.35697,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,107,2,6,50000.0,2,2.181342252599433,0.7192556874628919,1,11.51293546492023
47.6399006,-122.1914274,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.5,1,1,184,32,7,3231666.3333333335,6,0.5332337963580132,0.7873897074653882,0,16.780267975645856
37.779281,-122.419236,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,174,2,30,3000000.0,1,0.3997841165770484,0.36128755237683036,1,15.607270193858982
40.756054,-73.986951,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.5,1,1,135,23,0,699999.4,4,2.727272727272727,0.49787553537265716,1,15.068272955030908
37.502742,-122.211281,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.6667,1,1,163,2,20,650000.0,3,0.3497848822973871,0.8242965915903773,1,14.77102238760702
37.779281,-122.419236,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3333,1,1,174,2,34,505750.0,3,0.4925744403122922,0.9020564729465506,1,14.520092610465133
33.685697,-117.825982,5.1068,5.1068,2.5205,4.4767,3,1,25000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,1,85,2,28,12500000.0,3,0.0,0.16634888094678085,1,17.034386422832473
40.74929,-73.981328,1.4192,1.4466,1.663,1.663,5,2,1000000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,0,1,135,23,0,333333.3333333333,2,0.37551633496057074,0.3374841280665974,1,13.815511557963774
37.424298,-122.139809,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,1,143,2,18,4333333.333333333,2,0.47066575671287036,0.6328946417322873,1,16.380459992348886
42.37564,-71.2358,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,0,205,12,30,6037500.0,5,0.14810316866729364,0.1666685650265231,1,16.99979497947072
37.354469,-121.990433,5.8411,8.2219,2.5205,4.4767,4,3,47218498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.3333,1,0,181,2,28,11804624.5,5,0.0,0.21424405565687807,1,17.670296301738183
42.37564,-71.2358,3.6137,4.3753,0.0,7.9178,1,2,11800000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.5,1,1,205,12,26,3933333.3333333335,2,1.8181818181818181,0.05785828249550578,1,16.283610174181653
35.96544,-115.106579,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1,0,78,22,1,795827.0,3,0.9090909090909091,0.12750426495165992,0,14.685749812041585
38.872668,-77.367981,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5,1,1,115,31,30,2500000.0,2,0.5996761748655726,0.2376649836709646,0,15.830413711839864
37.404788,-121.940842,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1,1,176,2,3,12500000.0,1,0.1998920582885242,0.16634888094678085,1,17.034386422832473
37.386778,-121.966277,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.0,1,1,181,2,30,5061000.0,6,0.1998920582885242,0.3878865769980812,1,17.046512602148198
37.37968400000001,-121.97514,2.2712,6.3781,2.5205,4.4767,8,6,53816776,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.0,1,1,181,2,30,7688110.857142857,6,0.0,0.4255071128836735,1,17.801095816668678
37.809782,-122.417306,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.5,1,1,135,23,34,1166666.6666666667,2,1.0887316276537833,0.9335165790263965,1,15.068273812173887
37.388869,-122.072353,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,125,2,8,2500000.0,1,0.3474514436607484,0.42618093611553604,1,15.424948670398354
37.384756,-122.087712,0.0,2.5397,3.7699,5.9233,9,3,2515000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.6667,1,1,34,2,20,628750.0,6,0.6289440030189313,0.5718721350951773,1,14.737783759130211
42.6161515,-71.3258687,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,111,12,34,2800000.0,2,0.8521516829995739,0.5901883877858736,1,15.943742382861155
34.01695,-118.451933,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,0,182,2,18,1633333.3333333333,2,0.9900663344444077,0.30478984618283916,1,15.404745967162468
47.614422,-122.192337,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,0,17,32,30,2500000.0,3,0.166591700401486,0.18264897262094404,0,15.424948670398354
40.825655,-73.46762199999998,4.4904,4.4904,2.5205,4.4767,2,1,11000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,1,1,217,23,24,5500000.0,1,0.0,0.11618851080958903,1,16.213405921671733
40.730646,-73.986614,0.6685,1.926,0.0,0.0,2,2,10800000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,135,23,8,3600000.0,4,0.9090909090909091,0.1163124975417987,1,16.195056784687036
37.419347,-122.089639,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.0,1,1,125,2,27,3830000.0,1,0.5996761748655726,0.296709092539703,1,15.851522672265068
42.537592,-71.51201,0.3397,5.2247,3.0,6.0329,5,4,48730000,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3.0,1,1,103,12,30,9746000.0,6,0.75,0.2673538668385174,1,17.70180543534093
34.054935,-118.244476,0.0,1.4137,1.4137,1.4137,1,2,3350000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,0,107,2,17,1116666.6666666667,3,0.4143016944939305,0.06240455534382493,1,15.024471202308668
34.141876,-118.132377,3.8767,7.1973,2.6658,7.1973,3,4,28000000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3.0,1,0,73,2,6,5600000.0,5,0.545583501554913,0.1653100670157057,1,17.147715103853763
30.2702703,-97.742204,1.4959,1.4959,2.0849,2.0849,5,1,2500000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,13,29,1,1250000.0,1,0.3241596161950144,0.31782755075215907,0,14.731801689838349
41.889474,-87.628912,0.3315,1.1644,2.0795,9.3507,16,2,8000000,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,48,9,34,2666666.6666666665,2,1.298912161065108,0.9470284252512615,0,15.894952224644102
40.73901,-73.997259,0.5836,1.6521,0.6329,4.263,6,2,540000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,1,1,135,23,34,180000.0,2,1.2248147467695512,0.4225552597176114,1,13.199326270390594
37.780716,-122.39391299999998,0.0,1.2466,1.0,5.4384,4,2,3100000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,1,1,174,2,11,1033333.3333333334,3,2.0,0.25083224583953245,1,14.946912992035967
40.750519,-73.993494,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,1,1,135,23,18,400000.0,3,0.5221795775567217,0.5334103952010057,1,13.997832948091215
40.752516,-73.973072,0.0,0.0,0.1096,0.1096,2,1,5000000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0,0,135,23,11,2500000.0,1,0.9012256669069936,0.12176598174729601,1,15.424948670398354
37.785655,-122.398393,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.8,1,1,174,2,27,5297000.0,5,0.2965071458222143,0.3255815732934019,1,17.42856135655142
32.88945,-117.166929,-0.3342,0.2301,2.5205,4.4767,5,2,5000000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,173,2,18,1666666.6666666667,5,0.0,0.30441495436824006,1,15.424948670398354
40.728425,-73.999882,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,1,135,23,30,840000.0,3,2.5826446280991737,0.18460862144901405,1,15.250595321348806
47.59896810000001,-122.33290359999998,3.5808,3.5808,-1.0027,7.5918,3,1,4100000,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,184,32,34,2050000.0,3,2.727272727272727,0.18488277886528307,0,15.226497775576945
37.222698,-121.979887,0.7726,0.7726,0.3123,1.1479,3,1,2000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,108,2,34,1000000.0,0,1.5240417587441895,0.19344033209448683,1,14.508658238524095
39.937989,-105.058729,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,33,3,30,3250000.0,3,0.15387929707937095,0.17977729668084097,0,15.687312888712007
37.561111,-122.27048700000002,1.4521,1.4521,2.5205,4.4767,0,1,4000000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,68,2,34,2000000.0,1,0.0,0.0,1,15.201805169084134
37.391642,-122.09393500000002,0.2466,1.0,1.1616,1.1616,3,5,185000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,0,125,2,18,30833.333333333332,5,0.46262028127313104,0.22851716754952817,1,12.128116509451258
45.520247,-122.674195,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,154,25,18,650000.0,1,0.4740235115661737,0.3316117028293362,0,14.077875591662238
42.360253,-71.058291,2.3041,2.3041,-0.3342,2.3589,4,1,2500000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,27,12,26,1250000.0,1,2.727272727272727,0.25426204060172725,1,14.731801689838349
30.280148,-97.749908,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,13,29,34,3066666.6666666665,2,0.6860828101951906,0.6457402162828985,0,16.034714150714915
34.066697,-118.383367,-1.4712,-0.1369999999999999,2.5205,4.4767,0,4,435953,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,23,2,34,87190.6,2,0.0,0.0,1,12.985292012178014
54.983201,-1.574631,-1.0,0.0,-1.5863,0.863,9,2,55600000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,0,0,77,4,20,18533333.333333332,2,1.8181818181818181,0.47786696048399685,0,17.833693777206424
39.616435,-104.879925,6.263,6.263,1.0,1.0,2,1,10000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,75,3,30,5000000.0,3,0.5,0.11683542545250893,0,16.118095750958314
47.603832,-122.330062,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1,0,184,32,11,6000.0,2,0.6003121623244088,0.2886629014127353,0,9.392745258631441
38.988766,-76.940952,4.0301,4.0849,2.5205,4.4767,3,2,2257464,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,51,13,3,752488.0,3,0.0,0.1919416121566548,0,14.629753060277123
40.729839,-73.991781,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.0,1,1,135,23,17,327666.6666666667,2,1.7136492160054837,0.2703001235231642,1,13.798365416422785
34.054935,-118.244476,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.5,1,1,107,2,9,13666666.666666666,2,0.5712000913920147,0.8095381883766338,1,17.529082649058825
32.969251,-96.823778,3.6685,5.5589,2.5205,4.4767,0,3,9100000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,0,0,1,29,30,2275000.0,5,0.0,0.0,0,16.02378508137718
38.223032,-122.261642,2.4438,7.1973,-2.0575,6.8767,6,3,25500100,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.5,1,0,129,2,30,6375025.0,4,2.727272727272727,0.3323327722080506,1,17.054192970905124
37.779281,-122.419236,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,174,2,34,200000.0,2,0.7733054943355372,0.21583941386198266,1,12.899222326086994
40.730646,-73.986614,4.737,8.3479,2.5205,4.4767,4,10,22165091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.0,1,1,135,23,20,2015008.2727272727,4,0.0,0.22328868399808177,1,16.9140291768407
37.763652,-122.421778,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,1,1,174,2,20,250000.0,1,1.1967448539971277,0.28323867093826466,1,13.122365377402328
42.048203,-88.03156899999998,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,1,86,9,27,1566666.6666666667,4,0.2603420895056104,0.3666792843577034,0,15.363073279446223
37.09024,-95.712891,2.0055,2.0055,0.0,0.0,1,1,30000000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,1,37,12,6,15000000.0,3,0.9090909090909091,0.05489466052177839,1,17.216707972959764
42.447318,-71.2245,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.25,1,1,99,12,30,6500000.0,3,0.12491412154144027,0.7034985219161333,1,17.479072229734946
37.381341,-121.977065,6.4356,9.0,10.0082,10.0082,10,3,32000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,1,181,2,28,8000000.0,1,0.09084137279482567,0.5470086519739457,1,17.281246492014
42.375518,-71.27229200000002,0.1151,1.1507,2.5205,4.4767,7,3,42000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,205,12,0,10500000.0,3,0.0,0.3772938075585786,1,17.553180200057167
33.685697,-117.825982,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,1,85,2,8,6127635.0,5,0.3997841165770484,0.27755243869067536,1,17.01461382788412
37.441537,-122.158332,5.6548,5.6548,2.5205,4.4767,0,1,2500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,143,2,30,1250000.0,3,0.0,0.0,1,14.731801689838349
28.0385347,-82.5068513,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.5,1,1,192,6,30,5365165.75,3,0.20845275939340246,0.055922993745998004,0,16.88173223597427
40.730646,-73.986614,5.3507,5.3507,2.5205,4.4767,6,1,15000000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,1,1,135,23,11,7500000.0,1,0.0,0.34239616363753356,1,16.52356082573315
37.779281,-122.419236,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.5,1,0,174,2,18,296666.3333333333,5,0.8588114050154585,0.34015973273925304,1,13.698976741708323
37.573045,-122.2823,4.2219,4.2219,3.0,3.0,6,1,16000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1,68,2,30,8000000.0,1,0.25,0.34113976064667484,1,16.588099342704055
37.762185,-122.467269,2.4192,2.4192,2.5041,8.3973,5,1,7000000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1,174,2,34,3500000.0,1,1.1415199337918438,0.2983040665097777,1,15.76142084987672
40.730646,-73.986614,0.7479,0.7479,2.5205,4.4767,3,2,100000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,135,23,0,33333.333333333336,2,0.0,0.23975189582096396,1,11.51293546492023
40.73901,-73.997259,1.9041,1.9041,1.9041,4.0027,13,1,1500000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,135,23,19,750000.0,1,1.0330222788471473,0.8540845025846489,1,14.220976332738882
47.617838,-122.356027,6.0356,6.0356,10.4959,12.6137,19,1,8000000,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,184,32,34,4000000.0,3,0.3479501387451178,1.124596254985873,0,15.894952224644102
37.7611016,-122.4160008,0.0164,0.0164,2.5205,4.4767,3,1,25000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,174,2,34,12500.0,2,0.0,0.2696224209572938,1,10.12667110305036
40.787878000000006,-74.388207,1.0,3.6493,3.4986,3.4986,10,2,12100000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,0,177,2,34,4033333.3333333335,2,0.22229137954030145,0.5777436030579968,1,16.308716093211594
37.779281,-122.419236,4.2192,5.6110000000000015,5.0027,5.0027,9,2,20000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.5,1,1,174,2,30,6666666.666666667,2,0.166591700401486,0.5052988193956301,1,16.811242881518265
30.409765000000004,-97.75101,2.0301,9.3808,9.0055,9.0055,10,4,49600000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.6667,1,0,13,29,12,9920000.0,2,0.09994503023337165,0.5342022621214826,0,17.719501411856445
34.154942600000005,-118.6545471,7.5123,9.9479,0.4164,0.4164,3,5,51450000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.6667,1,1,36,2,11,8575000.0,4,0.7060152499293986,0.1599477841741991,1,17.75612103968068
37.775206,-122.419209,-0.1808,2.5178,4.6904,4.6904,7,2,6300000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,1,174,2,17,2100000.0,2,0.17573457050470967,0.4202674493768495,1,15.656060350091908
40.750519,-73.993494,2.0,2.0,1.0274,3.1644,8,1,200000,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,0,135,23,18,100000.0,2,1.479727730097662,0.6057816873971895,1,12.206077645517674
39.099909,-84.504243,0.0,0.0,0.0,0.0,2,1,20000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,49,24,9,10000.0,2,0.9090909090909091,0.18342670812960898,0,9.90353755128617
42.492256,-71.13454899999998,0.0,3.3945,6.9781,9.2192,13,2,11600000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2.0,1,1,141,12,12,3866666.6666666665,2,0.37602938042892414,0.7529023338602511,1,16.266515742283485
37.391727,-122.077597,0.1205,0.1205,-0.2438,5.263,6,1,9150000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,125,2,34,4575000.0,1,1.8181818181818181,0.3523346521279226,1,16.029264546541317
39.099909,-84.504243,0.2849,0.2849,0.0,0.2849,2,1,1200000,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,49,24,0,600000.0,1,1.8181818181818181,0.13335259880025144,0,13.997832948091215
39.762314,-104.982256,0.5808,2.5123,0.5918,4.9699,9,3,1415000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,1,34,2,29,353750.0,5,2.5128785023244125,0.593564150283702,1,14.162640795773006
37.7915,-122.40045,1.0849,3.1342,5.9178,7.9342,16,2,4200000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.5,1,1,174,2,8,1400000.0,2,0.28910925438723295,0.9845793143947416,1,15.250595321348806
42.354023,-71.05809599999998,0.9151,1.6356,4.8521,6.0904,7,2,500000,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0,1,27,12,34,166666.66666666666,3,0.34175765964354676,0.49566767414196317,1,13.122365377402328
32.997114,-96.676137,5.9507,5.9507,2.5205,4.4767,1,1,21500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,1,165,29,24,10750000.0,1,0.0,0.05591726714785585,0,16.88356353960952
40.3310529,-111.7276347,0.0411,1.5863,2.2795,4.3918,4,2,10000000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,100,30,34,3333333.3333333335,1,0.6098490623570666,0.23367085090501785,0,16.118095750958314
34.054935,-118.244476,1.0877,2.5616,4.0027,4.0027,7,2,9500000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,0,107,2,30,3166666.6666666665,2,0.1998920582885242,0.41015298651601145,1,16.066802461833923
40.347054,-74.064306,10.9068,10.9068,9.2548,9.2548,5,1,275000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,161,20,30,137500.0,2,0.09751530990365488,0.3696986139401368,0,12.524530013005734
